path,label
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171214164.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171214318.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171214570.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171214643.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171214710.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171214961.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171215513.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171215638.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171215711.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171218682.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171220419.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171221442.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171222335.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171222449.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171222662.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171222809.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171223096.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171223178.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171223265.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171223341.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171223505.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171223795.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171223933.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171224244.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171224303.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171224465.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171224697.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171225771.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171225892.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171226548.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171226796.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171233706.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171234191.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171237143.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171240481.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171240647.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171240699.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171240927.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171242300.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171243178.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171243415.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171243765.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171243877.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171244231.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171244310.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171244424.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171246060.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171246194.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171246399.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171246601.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171247201.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171247442.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171247779.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171247958.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171248252.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171248458.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171253248.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171301176.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171417875.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171423139.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171424579.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171435606.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250304 171439808.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161356033.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161356529.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161356617.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161356977.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161358512.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161358998.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161359619.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161400539.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161401501.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161401698.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161401793.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161401877.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161402128.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161402588.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161402963.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161403511.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161403756.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161404691.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161404916.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161405909.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161406047.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161407095.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161409000.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161409477.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161409556.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161409653.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161409802.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161409930.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161410171.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161410301.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161411727.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161413177.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161413312.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161414769.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161416334.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161419422.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161419602.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161419799.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161420408.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161420473.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161420689.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161421312.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161422419.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161423751.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161424118.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161424206.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161424335.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161425316.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161425468.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161425775.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161425889.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161426004.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161426322.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161427068.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161428095.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161428250.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161429093.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161431207.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161431759.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161431859.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161431927.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161432128.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161434805.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161437937.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161438087.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161438245.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161438897.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161439506.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161439847.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161449532.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161449561.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161449663.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161449907.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161449968.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161450127.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161450608.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161452177.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454020.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454118.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454382.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454463.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454666.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454734.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454808.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161454898.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161455018.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161455407.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161458159.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161503958.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161512223.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161512503.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161514911.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161515567.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161515661.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161516353.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161516831.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161517736.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161517799.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161518244.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161518480.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161518755.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161519479.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161519835.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161520074.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161520553.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161520960.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161521144.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161521174.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161521270.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161521781.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161522031.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161522557.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161522917.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161523231.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161523345.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161523791.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161524155.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161524246.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161524725.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161524762.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161525697.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161526591.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161526795.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161526913.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161527139.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161527521.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161527948.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161528935.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161529022.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161530043.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161530147.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161530251.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161530554.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161530614.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161530817.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161530974.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161531429.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161531944.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161532025.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161532151.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161532463.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161533063.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161533551.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161533661.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161533763.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161534027.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161534124.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161534375.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161534518.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161534567.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161534662.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/1DOLLAR3RD__good__CAM2-20250312 161535271.bmp,0
